"","dist","sites","pi","pi_lower","pi_upper","theta_W","theta_W_lower","theta_W_upper","tajima","tajima_lower","tajima_upper","xsi","xsi_lower","xsi_upper","fwh","fwh_lower","fwh_upper","B","Bsmooth","map","lab"
"78",24.3173133,10588663,0.00905692437279381,0.00901760868033821,0.00909207338227431,0.00915446466411008,0.00912319480641451,0.00918668760309152,-0.0224701728813213,-0.0306892587164522,-0.013220096441283,0.75124679932655,0.74979747786405,0.752517134272065,0.00911417744330779,0.00905045418068936,0.00919458222693966,0.905692437279381,0.907987356601589,"Cox - Pedigree-based","CNEs"
"77",26.326834575,10023814,0.00910570432877268,0.00906579505742859,0.0091384601265505,0.00916701553757157,0.00913858858025439,0.00919144133859379,-0.00785527284867126,-0.0167113590393345,0.00234329717175614,0.7495725284661,0.748213621277945,0.750770867452197,0.00908024886677723,0.00900149106917093,0.00914368828005267,0.910570432877268,0.908940617446769,"Cox - Pedigree-based","CNEs"
"16",28.56848,9524574,0.00908464597546755,0.00905075796619993,0.00912016662286965,0.00918585006356753,0.00915996040916805,0.00921987236851932,-0.0238055532287431,-0.0324704447910842,-0.0133543041501558,0.749778899230283,0.748672474566336,0.751291509639673,0.00907883604183092,0.00901583415566003,0.00913774274181966,0.908464597546755,0.910020127160672,"Cox - Pedigree-based","CNEs"
"37",29.297926,9149610,0.00910970350492691,0.00906158556009514,0.00915435051246942,0.00919157893216491,0.0091603388577684,0.00922922258453432,-0.0160324626685123,-0.0261706817127578,-0.00617038260628805,0.750388063410999,0.749100667629287,0.751556582312985,0.00909325815136227,0.00901524036323064,0.0091864481247148,0.910970350492691,0.910359908041047,"Cox - Pedigree-based","CNEs"
"43",31.296388,8642469,0.00913265996236086,0.0090946682506802,0.00917056414760936,0.00921001295701548,0.00918104139384091,0.00924640591290817,-0.0141576045720712,-0.0236443249207998,-0.00160299946077814,0.750502340282757,0.748723724247796,0.75197126518168,0.00919756582881818,0.00913430578168801,0.0092840182362945,0.913265996236086,0.911223810716048,"Cox - Pedigree-based","CNEs"
"6",33.76818,8056460,0.00913542013971093,0.00908498014354012,0.00918572033625223,0.00919898352274726,0.00916774198545451,0.00924036399095736,-0.00867166611735472,-0.0207424571430089,0.00214551860715356,0.750243197574341,0.748823414557291,0.751661000428407,0.00916451480411688,0.00908444825676833,0.00923834437519019,0.913542013971092,0.912075803969856,"Cox - Pedigree-based","CNEs"
"11",34.841526,7615053,0.00912810927492787,0.0090780627717684,0.00917681234826347,0.00918805481306412,0.00914376679803573,0.00923023988097434,-0.00725119659818104,-0.0179503540890071,0.00369409998612938,0.749659914652107,0.747781107075258,0.751017420651318,0.00912264340920864,0.00904429398959228,0.00920168552860461,0.912810927492787,0.912341565446608,"Cox - Pedigree-based","CNEs"
"32",37.788,7181018,0.00915736652902848,0.00910755743483109,0.0092110511133243,0.00920671277954854,0.00916379938446565,0.0092382951088933,-0.00296080815683713,-0.0161441599386348,0.00857805420513793,0.748411881127669,0.74669921492475,0.749845676993188,0.00911782645836111,0.00902906127257298,0.00918132836071777,0.915736652902848,0.91292335885699,"Cox - Pedigree-based","CNEs"
"50",40.56584,6614400,0.00911524083508585,0.00907544907548709,0.00917023647928834,0.00916718238426066,0.0091343322123719,0.0092093196614499,-0.00408903566424885,-0.0124359865486097,0.0128857760443387,0.748918554437418,0.747236026153634,0.750417914796495,0.00907383704570362,0.00900659884207364,0.00917073035572759,0.911524083508585,0.913383721450149,"Cox - Pedigree-based","CNEs"
"8",43.156926,6267105,0.00912858176273786,0.0090657924168646,0.00918314800685808,0.00920810554621324,0.00916283024351543,0.00924973727493555,-0.0150325487671589,-0.0282018564400062,-0.00363909300434211,0.75089432564897,0.749364056982303,0.752684132765758,0.00916944143187292,0.00907990351755246,0.00925271751366776,0.912858176273786,0.913729682884159,"Cox - Pedigree-based","CNEs"
